선거구명,사진,기호,소속정당,성명,성별,생년월일,주소,직업,학력,경력,재산신고액(천원),병역,납부액,최근5년체납액,현체납액,전과기록,입후보
남양주시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4126/Sgg2412601/Hb100120230/gicho/thumbnail.100120230.jpg,6,무소속,"

																이인희(李仁熙)


",남,1971/08/16(44세),경기도 남양주시 의안로,정치인,명지대학교 대학원  행정학과졸업(행정학 박사),(전)건설교통부 장관실 근무(현)한국정책학회 운영이사,"762,004",군복무를 마친사람,"9,665",0,0,없음,0회
남양주시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4126/Sgg2412602/Hb100118445/gicho/thumbnail.100118445.jpg,1,새누리당,"

																김성태(金成泰)


",남,1974/03/05(42세),경기도 남양주시 진접읍 해밀예당1로236번길,정당인,삼육의명대학 관광중국어통역과 졸업,(현)광동중고등학교 총동문회 부회장(현)새누리당 경기도당 부위원장,"473,000",군복무를 마친사람,"5,823","2,742",0,없음,1회
남양주시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4126/Sgg2412602/Hb100118939/gicho/thumbnail.100118939.jpg,2,더불어민주당,"

																김한정(金漢正)


",남,1963/09/06(52세),경기도 남양주시 진접읍 해밀예당3로,연세대학교 원주캠퍼스 객원교수,"럿거스, 뉴저지주립대학교 대학원 정치학과 졸업(1994.09~1997.06 문학석사)",(전)김대중 대통령 청와대 제1부속실장(현)노무현재단 운영위원,"564,414",군복무를 마치지 아니한 사람,"5,507",0,0,1건,1회
남양주시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4126/Sgg2412602/Hb100119503/gicho/thumbnail.100119503.jpg,3,국민의당,"

																표철수(表哲洙)


",남,1950/02/13(66세),경기도 남양주시 진접읍 봉현로36번길,정당인,서울대학교 지리학과 졸업,(전)방송위원회 사무총장(전)경기도 부지사,"401,264",군복무를 마친사람,"2,328","1,315",0,없음,0회
남양주시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4126/Sgg2412602/Hb100120618/gicho/thumbnail.100120618.jpg,4,정의당,"

																권범재(權凡載)


",남,1967/12/20(48세),경기도 남양주시 진접읍 해밀예당3로,정당인,미기재,(현)정의당 경기도당 부위원장(현)정의당 남양주시위원회 공동위원장,"-5,806",군복무를 마치지 아니한 사람,"2,155",0,0,없음,0회
남양주시병,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4126/Sgg2412603/Hb100118714/gicho/thumbnail.100118714.jpg,1,새누리당,"

																주광덕(朱光德)


",남,1960/07/26(55세),경기도 남양주시 도농로,정당인,고려대학교 법학과 졸업,(전)청와대정무비서관(전)제18대국회의원,"1,342,248",군복무를 마친사람,"83,453",0,0,없음,3회
남양주시병,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4126/Sgg2412603/Hb100119296/gicho/thumbnail.100119296.jpg,2,더불어민주당,"

																최민희(崔敏姬)


",여,1960/12/03(55세),경기도 남양주시 도농로,제 19대 국회의원,이화여자대학교 사학과 졸업,(전)방송위원회 상임 부위원장(현)제19대 국회의원,"655,865",해당없음(비대상),"30,527",0,0,1건,1회
남양주시병,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4126/Sgg2412603/Hb100119775/gicho/thumbnail.100119775.jpg,3,국민의당,"

																이진호(李珍浩)


",남,1971/10/02(44세),경기도 남양주시 미금로57번길,변호사,한국외국어대학교 법학과 졸업,(현)법무법인현담 대표변호사(현)남양주YMCA 이사,"-19,928",군복무를 마친사람,"25,322",0,0,없음,1회
오산시,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4127/Sgg2412701/Hb100118533/gicho/thumbnail.100118533.jpg,1,새누리당,"

																이권재(李權宰)


",남,1963/06/27(52세),경기도 오산시 오산로160번길,정당인,연세대학교 행정대학원 졸업(행정학석사),(전) 제6회 지방선거 새누리당 오산시장후보(현) 새누리당 경기도당 부위원장,"2,879,084",군복무를 마친사람,"137,060",0,0,2건,1회
오산시,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4127/Sgg2412701/Hb100120018/gicho/thumbnail.100120018.jpg,2,더불어민주당,"

																안민석(安敏錫)


",남,1966/08/13(49세),경기도 오산시 수목원로,제19대 국회의원(경기 오산시/더불어민주당),미국 노던 콜로라도 대학교 교육학 박사 (1990.09.~1993.05.),(현)제19대 국회의원(현)국회예산결산특별위원회 간사,"710,043",군복무를 마친사람,"39,631",0,0,1건,3회
오산시,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4127/Sgg2412701/Hb100119607/gicho/thumbnail.100119607.jpg,3,국민의당,"

																최웅수(崔雄秀)


",남,1971/03/09(45세),경기도 오산시 초평로,정당인,단국대학교 행정법무대학원석사 (전공 : 사회복지),(전)오산시의회 의장(현)사회복지사,"188,516",군복무를 마친사람,464,0,0,1건,3회
시흥시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4129/Sgg2412901/Hb100120012/gicho/thumbnail.100120012.jpg,1,새누리당,"

																함진규(咸珍圭)


",남,1959/08/13(56세),경기도 시흥시 새재로,국회의원,고려대학교 대학원 법학과 박사과정 수료,(전)새누리당 대변인(현)19대 국회의원,"462,931",군복무를 마친사람,"34,139",0,0,없음,5회
시흥시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4129/Sgg2412901/Hb100119309/gicho/thumbnail.100119309.jpg,2,더불어민주당,"

																백원우(白元宇)


",남,1966/05/02(49세),경기도 시흥시 은행로,정당인,고려대학교 정경대학 신문방송학과 졸업,"(전)17,18대 국회의원(전)노무현대통령 비서실 행정관","266,492",군복무를 마치지 아니한 사람,"12,499",0,0,3건,3회
시흥시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4129/Sgg2412901/Hb100120336/gicho/thumbnail.100120336.jpg,3,국민의당,"

																임승철(林承哲)


",남,1963/03/17(53세),경기도 시흥시 월곶중앙로70번길,정당인,연세대학교 공과대학 토목공학과 졸업,(현)국민의당 정치혁신특위 상임위원(현)시흥시민의힘 대표,"405,063",군복무를 마치지 아니한 사람,923,0,0,4건,0회
시흥시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4129/Sgg2412901/Hb100120210/gicho/thumbnail.100120210.jpg,5,무소속,"

																이정우(李正禹)


",남,1972/07/24(43세),경기도 시흥시 신천3길,사회기관단체인,충북도립대학 환경생명과학과 2학년 재학중,(전)민주통합당 전국청년위원회 부위원장(현)시민연대 상식이 통하는 세상 전국상임대표,"-130,000",군복무를 마치지 아니한 사람,651,0,0,1건,0회
시흥시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4129/Sgg2412901/Hb100119532/gicho/thumbnail.100119532.jpg,6,무소속,"

																이홍철(李鴻喆)


",남,1960/03/19(56세),경기도 시흥시 하중로,건설업,한국방송통신대학교 행정학과 1학년 제적,(전)시흥시의회 의장(전)시흥경찰서 청소년선도위원장,"-272,192",군복무를 마친사람,388,0,0,6건,4회
시흥시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4129/Sgg2412902/Hb100118405/gicho/thumbnail.100118405.jpg,1,새누리당,"

																김순택(金順鐸)


",남,1963/02/05(53세),경기도 시흥시 정왕신길로139번길,정당인,연세대학교 상경대학 경영학과 졸업,(전)새누리당 시흥 을 당원협의회 위원장(전)한국자원봉사협의회 상임대표,"118,486",군복무를 마치지 아니한 사람,"8,480",0,0,2건,0회
시흥시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4129/Sgg2412902/Hb100119910/gicho/thumbnail.100119910.jpg,2,더불어민주당,"

																조정식(趙正湜)


",남,1963/12/25(52세),경기도 시흥시 함송로29번길,국회의원,연세대학교 건축공학과 졸업,(전)새정치민주연합 사무총장(현)19대 국회의원,"690,973",군복무를 마친사람,"38,997",0,0,1건,3회
시흥시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4129/Sgg2412902/Hb100119826/gicho/thumbnail.100119826.jpg,3,국민의당,"

																정필재(鄭弼才)


",남,1966/07/20(49세),경기도 시흥시 정왕대로117번길,변호사,서울대학교 법과대학 공법학과 졸업,(전)수원지방검찰청 부장검사(현)정필재 법률사무소 변호사,"305,941",군복무를 마친사람,"76,700",744,0,없음,0회
군포시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4130/Sgg2413002/Hb100118712/gicho/thumbnail.100118712.jpg,1,새누리당,"

																심규철(沈揆喆)


",남,1958/03/27(58세),경기도 군포시 군포로,변호사,서울대학교 법과대학 법학과 졸업,(전)16대 국회의원(현)에이펙스 변호사,"505,553",군복무를 마친사람,"54,454",0,0,없음,5회
군포시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4130/Sgg2413002/Hb100120303/gicho/thumbnail.100120303.jpg,2,더불어민주당,"

																김정우(金政祐)


",남,1968/06/18(47세),경기도 군포시 용호1로21번길,교수,"영)브리스톨 대학교 졸업(정책학전공, 철학박사, 2007.10~2011.9)",(현)세종대학교 행정학과 교수(전)기획재정부 국고국 계약제도과장,"1,765,640",군복무를 마치지 아니한 사람,"12,533",0,0,없음,0회
군포시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4130/Sgg2413002/Hb100120416/gicho/thumbnail.100120416.jpg,3,국민의당,"

																이환봉(李煥奉)


",남,1956/03/28(60세),경기도 군포시 번영로200번길,하이비스호텔 컨벤션부페 대표,경기대학교 관광전문대학원 졸업(관광학 박사),(전)민주평화통일자문회의 군포시 협의회장(전)경기대학교 관광전문대학원 초빙교수,"5,526,145",군복무를 마친사람,"1,127,686",664,0,2건,1회
군포시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4130/Sgg2413002/Hb100120119/gicho/thumbnail.100120119.jpg,4,정의당,"

																김동현(金東玄)


",남,1963/09/10(52세),경기도 군포시 삼성로,정당인,한국방송통신대학교 법학과 졸업,(전) 국민참여당 군포시지역위원장(현) 정의당 군포시공동위원장,"32,019",군복무를 마친사람,702,560,0,2건,1회
군포시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4130/Sgg2413003/Hb100118659/gicho/thumbnail.100118659.jpg,1,새누리당,"

																금병찬(琴秉贊)


",남,1957/12/19(58세),경기도 군포시 산본천로,정당인,한양대학교 대학원 전략경영학과 졸업(경영학박사),(전)새누리당 중앙당 부대변인(전)새누리당 여의도연구소 정책자문위원,"1,695,995",군복무를 마친사람,"88,198",0,0,2건,0회
군포시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4130/Sgg2413003/Hb100120153/gicho/thumbnail.100120153.jpg,2,더불어민주당,"

																이학영(李學永)


",남,1952/04/16(63세),경기도 군포시 오금로,국회의원,전남대학교 일반대학원 박사과정 수료(NGO협동과정),(전) 한국YMCA전국연맹 사무총장(현) 제19대 국회의원(군포시),"1,338,978",군복무를 마치지 아니한 사람,"26,008",0,0,3건,1회
군포시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4130/Sgg2413003/Hb100119600/gicho/thumbnail.100119600.jpg,3,국민의당,"

																정기남(鄭基南)


",남,1964/11/25(51세),경기도 군포시 번영로,정당인,고려대학교 사범대학 교육학과 졸업,(전)국회 정책연구위원(1급상당)(현)국민의당 전략홍보 부본부장,"392,102",군복무를 마친사람,"28,718",0,0,1건,0회
군포시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4130/Sgg2413003/Hb100120404/gicho/thumbnail.100120404.jpg,5,민중연합당,"

																김도현(金道鉉)


",여,1990/01/24(26세),경기도 군포시 한세로56번길,청년단체 활동가,성결대학교 사회복지학과 졸업,(전)군포 청년평화나비서포터즈 단장(현)군포청년회 회장,"9,000",해당없음(비대상),71,0,0,없음,0회
하남시,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4131/Sgg2413101/Hb100119945/gicho/thumbnail.100119945.jpg,1,새누리당,"

																이현재(李賢在)


",남,1949/04/25(66세),경기도 하남시 대청로116번길,국회의원,건국대학교 경영학박사,(현)제19대 국회의원(전)중소기업청장,"969,978",군복무를 마치지 아니한 사람,"51,976",0,0,없음,2회
하남시,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4131/Sgg2413101/Hb100119226/gicho/thumbnail.100119226.JPG,2,더불어민주당,"

																문학진(文學振)


",남,1954/10/26(61세),경기도 하남시 덕풍북로,정당인,고려대학교 사학과 졸업,"(전)청와대 정무1 비서관(전)제17대,18대 국회의원","466,508",군복무를 마친사람,"21,317",0,0,2건,6회
하남시,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4131/Sgg2413101/Hb100119815/gicho/thumbnail.100119815.jpg,3,국민의당,"

																유형욱(兪炯旭)


",남,1960/05/03(55세),경기도 하남시 대청로116번길,정당인,아주대학교 경영학과 졸업,(전)제6대 경기도의회 의장(전)지방자치발전위원회 위원,"823,243",군복무를 마친사람,"62,069",0,0,없음,4회
용인시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4135/Sgg2413501/Hb100119931/gicho/thumbnail.100119931.jpg,1,새누리당,"

																이우현(李愚鉉)


",남,1957/01/03(59세),경기도 용인시 처인구 중부대로,국회의원(용인시갑),용인대학교 경영대학원 졸업(경영학 석사),(전)용인시의회의장(현)국회의원(용인시갑선거구),"1,047,956",군복무를 마친사람,"29,803",662,0,없음,5회
용인시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4135/Sgg2413501/Hb100120004/gicho/thumbnail.100120004.jpg,2,더불어민주당,"

																백군기(白君基)


",남,1950/02/12(66세),경기도 용인시 처인구 지삼로,국회의원(비례대표),경남대학교 경영대학원 경영학과 졸업(경영학 석사),(전)예비역 육군대장(현)비례대표 국회의원,"2,076,249",군복무를 마친사람,"69,016",0,0,없음,1회
용인시갑,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4135/Sgg2413501/Hb100120149/gicho/thumbnail.100120149.jpg,3,국민의당,"

																조성욱(趙成昱)


",남,1959/01/21(57세),경기도 용인시 처인구 낙은로112번길,정당인,안양대학교 첨단산업기술대학원 디지털국토도시관리학과 졸업(공학석사),(전)용인시의회의원(5대 전반기 의장)(전)경기도의회의원(용인시제2선거구),"2,369,108",군복무를 마치지 아니한 사람,"12,555",0,0,없음,4회
용인시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4137/Sgg2413701/Hb100120419/gicho/thumbnail.100120419.jpg,1,새누리당,"

																허명환(許明煥)


",남,1960/08/15(55세),경기도 용인시 기흥구 탑실로,정당인,"미국 시라큐스대학교 졸업(정책학박사과정, 1994.9~1999.5, 정책학박사)",(전)청와대 사회정책행정관(전)국가공무원인재개발원 객원교수,"736,059",군복무를 마친사람,"7,467",0,0,1건,1회
용인시을,http://info.nec.go.kr/photo_20160413/Sd4100/Gsg4137/Sgg2413701/Hb100120141/gicho/thumbnail.100120141.jpg,2,더불어민주당,"

																김민기(金敏基)


",남,1966/04/28(49세),경기도 용인시 기흥구 관곡로,국회의원,고려대학교 농업경제학과 졸업(경제학사),(전)용인시의회 민주당 대표의원(현)용인시을 지역구 국회의원,"472,492",군복무를 마친사람,"20,790",0,0,없음,2회
